"date","CO","SO2","NO2","PM25"
2016-01-01,0.219836555555556,0.454176305555556,6.67678571428571,4.85276564628821
2016-01-02,0.258050944444444,0.525389055555556,8.847619,6.75801886792453
2016-01-03,0.258895833333333,0.811459971962617,10.472619,5.95330186792453
2016-01-04,0.238734611111111,0.560097549019608,7.85464271428571,3.35171568325792
2016-01-05,0.346997777777778,0.767180352941176,18.3524082857143,4.76577868852459
2016-01-06,0.499738777777778,1.8534337745098,29.2694615714286,9.12656086666667
2016-01-07,0.626115944444444,2.28686583333333,35.9355288571429,18.544777
2016-01-08,0.415664388888889,1.11751313207547,23.646591,12.4878937297297
2016-01-09,0.248655111111111,0.597881018691589,11.1170237142857,5.67009262222222
2016-01-10,0.182787055555556,0.523786952830189,6.13809528571429,2.52904124886878
2016-01-11,0.179272222222222,0.64730296,9.15874757142857,2.98073898113208
2016-01-12,0.237779611111111,0.97319690625,16.3109692857143,6.3382861509434
2016-01-13,0.204345,0.830739158415842,10.0818275714286,4.77383551965066
2016-01-14,0.266257,1.55741195049505,20.4043981666667,10.7352987358491
2016-01-15,0.416601555555556,1.30753198130841,30.1024267142857,13.0522720666667
2016-01-16,0.234178222222222,0.660745392523365,11.2852272857143,7.85524390243902
2016-01-17,0.168576444444444,0.638622822429907,9.60297614285714,4.0006289245283
2016-01-18,0.164166666666667,0.782745981308411,9.04226171428571,3.93883647169811
2016-01-19,0.155752277777778,0.856428457943925,9.81520571428571,2.99105961572052
2016-01-20,0.190622722222222,0.85118061682243,13.6857141428571,4.08223269811321
2016-01-21,0.211355944444444,0.916241710280374,17.2226387142857,5.6952316
2016-01-22,0.248669666666667,0.783709892857143,19.3492965714286,4.40303158536585
2016-01-23,0.195358722222222,0.811636584070797,10.9095235714286,3.25045491891892
2016-01-24,0.258048722222222,1.02419498230088,17.4309522857143,6.03097424444444
2016-01-25,0.322817722222222,1.55361367256637,27.4846015714286,12.0080399061033
2016-01-26,0.297469222222222,1.15152338181818,21.6702381428571,9.49583332075472
2016-01-27,0.224578,0.839004741071429,15.4822072857143,5.52099058490566
2016-01-28,0.307177166666667,1.36645776785714,22.3574275714286,8.87979675121951
2016-01-29,0.2358464375,1.04227086607143,15.9065478571429,7.73719890566038
2016-01-30,0.2311484375,1.06835930357143,14.2386905714286,6.88511905660377
2016-01-31,0.299450375,1.24208834821429,22.5547618571429,8.99408660262009
2016-02-01,0.2239191875,1.02840173214286,17.7607141428571,6.34551888679245
2016-02-02,0.259980625,0.778494053571429,19.0431275714286,5.06257445283019
2016-02-03,0.2138385625,0.496719097345133,15.1291667142857,4.30645334841629
2016-02-04,0.2003285625,0.574649575221239,11.9648808571429,3.3461751509434
2016-02-05,0.1952128125,0.595948716814159,10.3545995714286,2.66527124444444
2016-02-06,0.2415324375,0.909763973451327,13.5855998571429,7.2219614279476
2016-02-07,0.2735166,1.12248128318584,17.0708332857143,11.9237421132075
2016-02-08,0.2176885625,0.680051973451327,10.2227507142857,5.21287062264151
2016-02-09,0.2280888125,0.517599123893805,14.0367944285714,7.93753911737089
2016-02-10,0.238206111111111,0.768943097345133,13.9255951428571,6.92594341509434
2016-02-11,0.192008555555556,0.59831407079646,8.55357128571429,1.73286164150943
2016-02-12,0.206538611111111,0.825356504424779,13.6215367142857,5.15589519650655
2016-02-13,0.191205944444444,1.06669078761062,8.47321414285714,4.31086475471698
2016-02-14,0.213868055555556,1.01199304424779,11.5351191428571,3.50517546666667
2016-02-15,0.2957685,1.22889932743363,21.3244047142857,10.796961399061
2016-02-16,0.293548944444444,0.582230230088496,17.0658977142857,4.12465486666667
2016-02-17,0.234682444444444,0.659919672566372,12.3457908333333,5.88398148888889
2016-02-18,0.260152555555556,0.637923383928572,16.0219158333333,3.69104627699531
2016-02-19,0.291104388888889,0.662758271028037,17.9333331666667,4.85347225
2016-02-20,0.269729166666667,0.769609943925234,13.2597221666667,5.34348148888889
2016-02-21,0.2888595,0.773513803738318,15.2722221666667,5.34601472300469
2016-02-22,0.2576945,0.481140476635514,13.5900061666667,3.00170873333333
2016-02-23,0.241862666666667,0.518893037735849,11.6247475,2.75333451351351
2016-02-24,0.234087833333333,0.33527376635514,13.4127523333333,4.2612471441048
2016-02-25,0.220252722222222,0.524724388349515,12.3127975,2.42487037777778
2016-02-26,0.164497166666667,0.780744121495327,8.45608783333333,1.73980233962264
2016-02-27,0.1862195,1.0246817037037,10.0173611666667,5.70534037558685
2016-02-28,0.219208333333333,1.71659913888889,13.2013888333333,9.35904086792453
2016-02-29,0.224498722222222,0.728148964285714,15.7720096666667,5.812792
2016-03-01,0.201725666666667,0.466548938053097,10.3296067142857,3.63178732579185
2016-03-02,0.2004445,0.520701230088496,8.80673571428571,3.73081762264151
2016-03-03,0.182820944444444,0.56096985840708,11.1451564285714,3.19763328888889
2016-03-04,0.219129722222222,0.472916194690265,14.4255952857143,7.52599914795918
2016-03-05,0.265684944444444,0.554925982300885,16.9875851428571,5.23009258333333
2016-03-06,0.255882875,0.62884096460177,17.6229166666667,6.94159090909091
2016-03-07,0.28231175,0.9835361875,21.0538511666667,13.7068082745098
2016-03-08,0.3725483125,0.977549008928571,27.846528,16.8534469545455
2016-03-09,0.359085666666667,0.927587442477876,24.6981571428571,17.2857892
2016-03-10,0.276504722222222,0.600631061946903,21.5011904285714,10.530246804878
2016-03-11,0.215811125,0.429812973214286,10.7310067142857,3.62491582222222
2016-03-12,0.278823125,0.493612477876106,13.2119047142857,4.409375
2016-03-13,0.241747375,0.567470690265487,12.8041667142857,5.01746212272727
2016-03-14,0.172304444444444,0.263171125,8.11164942857143,1.35396295555556
2016-03-15,0.2269385,0.414517971698113,15.6546472857143,1.96425926666667
2016-03-16,0.331666666666667,0.335542216981132,16.385119,6.15946003061224
2016-03-17,0.247822333333333,0.354113877358491,15.5850001428571,3.85924071111111
2016-03-18,0.2110115,0.318170757009346,10.0952921428571,2.1628930754717
2016-03-19,0.202104166666667,0.239332196428571,8.82559514285714,2.36782081220657
2016-03-20,0.230277777777778,0.284424221238938,9.18928571428571,2.80831155555556
2016-03-21,0.249069666666667,0.479951221238938,15.7862014285714,3.73839211320755
2016-03-22,0.264772444444444,0.504582380530973,15.0023808571429,5.73792683414634
2016-03-23,0.253415333333333,0.45425778761062,15.2979761428571,7.26533018867925
2016-03-24,0.228575444444444,0.187370646017699,7.68585314285714,7.57657233962264
2016-03-25,0.256079777777778,0.264570428571429,12.7624784285714,6.92082142253521
2016-03-26,0.216439833333333,0.197066551401869,7.51071442857143,3.038978
